"Aggregated Date/Time","Variable","Depth","Site Name","Latitude","Longitude","mean","median","p5","p95","lowest","highest"
2014-06-01T00:00,"Chl_a_sum","-1.5","point 3","-19.19003","148.30463",0.38368732425436797,0.38697323657164734,0.307072096684782,0.4902755484353471,0.3032039717132087,0.4902755484353471
2014-06-01T00:00,"Chl_a_sum","-1.5","point 4","-19.21599","148.21945",0.3903988835767589,0.39300032701653353,0.3312840651405287,0.4937356062086162,0.3213743597120356,0.4937356062086162
2014-06-01T00:00,"Chl_a_sum","-1.5","point 5","-19.17705","148.12328",0.3935265733028695,0.38606284931668317,0.3516000567519521,0.47954242884261605,0.315003087965789,0.47954242884261605
2014-06-01T00:00,"TOTAL_NITROGEN","-1.5","point 1","-19.13292","148.31082",66.53995230242707,66.95152614745446,59.517080870697015,73.57329775354744,59.021891105316755,73.57329775354744
2014-06-01T00:00,"TOTAL_NITROGEN","-1.5","point 2","-19.19263","148.36371",69.16748321942792,69.28837335517079,65.10249813776029,74.63740280751877,63.643326342093964,74.63740280751877
2014-06-01T00:00,"TOTAL_NITROGEN","-1.5","point 3","-19.19003","148.30463",68.96291929844776,68.89694217960785,62.84774413912766,75.25997493743364,62.4033102548494,75.25997493743364
2014-06-01T00:00,"TOTAL_NITROGEN","-1.5","point 4","-19.21599","148.21945",69.78189481420263,70.88756141902081,62.88486762653079,76.15960053900415,62.3965038068244,76.15960053900415
2014-06-01T00:00,"TOTAL_NITROGEN","-1.5","point 5","-19.17705","148.12328",67.51981406933945,68.35947038892074,62.23158367071118,74.20497554642147,61.32061575061052,74.20497554642147
2014-06-01T00:00,"PIP","-1.5","point 1","-19.13292","148.31082",6.232708463134856E-4,2.6959455292071324E-4,1.1660698452766782E-4,0.004311342839597727,9.923920233647901E-5,0.004311342839597727
2014-06-01T00:00,"PIP","-1.5","point 2","-19.19263","148.36371",4.5680224637291195E-4,2.6545484902972574E-4,1.5934820259423118E-4,0.0018732159718136937,7.852098497126257E-5,0.0018732159718136937
2014-06-01T00:00,"PIP","-1.5","point 3","-19.19003","148.30463",5.078614867633333E-4,2.73076740250086E-4,1.16430641739284E-4,0.0019420317767152016,1.0598337019233233E-4,0.0019420317767152016
2014-06-01T00:00,"PIP","-1.5","point 4","-19.21599","148.21945",4.404727474809763E-4,2.686704091444286E-4,1.1387710724170168E-4,0.0018447545724928503,9.771484368537632E-5,0.0018447545724928503
2014-06-01T00:00,"PIP","-1.5","point 5","-19.17705","148.12328",4.8187694761019117E-4,1.8967149545421526E-4,8.586100115874558E-5,0.0033560788068029224,5.3944527067315584E-5,0.0033560788068029224
2014-07-01T00:00,"DIN","-1.5","point 1","-19.13292","148.31082",0.3989031985257429,0.39397834410993515,0.2555668437749996,0.626785138420881,0.22492694648640754,0.6938471312167263
2014-07-01T00:00,"DIN","-1.5","point 2","-19.19263","148.36371",0.286676491715507,0.26987212920448356,0.21256885627052527,0.4250044852583547,0.20556169106529634,0.4301492822166725
2014-07-01T00:00,"DIN","-1.5","point 3","-19.19003","148.30463",0.3173776595354639,0.29590250768557713,0.2500997142193976,0.45115412296041923,0.22750932695965,0.4940158272325329
2014-07-01T00:00,"DIN","-1.5","point 4","-19.21599","148.21945",0.3553530097792172,0.3476371625737456,0.2709990938142982,0.48111304415597783,0.24768808255571045,0.547707667158954
2014-07-01T00:00,"DIN","-1.5","point 5","-19.17705","148.12328",0.5019623616362319,0.498848763981465,0.36576259770191744,0.6404655059127503,0.3369462224271013,0.7109796078855529
2014-07-01T00:00,"Dust","-1.5","point 1","-19.13292","148.31082",2.0594262264501736E-6,1.6087081485610764E-6,1.0268880671293924E-6,4.003358779482597E-6,8.206709658288502E-7,5.306924130746772E-6
2014-07-01T00:00,"Dust","-1.5","point 2","-19.19263","148.36371",2.8219201136697935E-6,2.301074984886344E-6,1.3311761874520852E-6,5.817611853279678E-6,1.10436825513676E-6,6.348860809352981E-6
2014-07-01T00:00,"Dust","-1.5","point 3","-19.19003","148.30463",2.687870359340928E-6,2.1609571352344335E-6,1.2616209039801256E-6,5.721117459226896E-6,9.660993369328015E-7,6.568825875511094E-6
2014-07-01T00:00,"Dust","-1.5","point 4","-19.21599","148.21945",2.708123575340167E-6,2.2350766648647627E-6,1.1872760734617155E-6,5.823291115933432E-6,8.687114644268508E-7,6.472860130067901E-6
2014-07-01T00:00,"Dust","-1.5","point 5","-19.17705","148.12328",2.04661890728907E-6,1.6255269652843335E-6,8.356569362315231E-7,4.407183471674982E-6,7.291851071481132E-7,5.128148514271739E-6
2014-07-01T00:00,"EpiPAR_sg","99999.9","point 1","-19.13292","148.31082",9.837488150935473,9.971907438435462,4.786373938189515,14.072982803062425,3.6848975919955094,14.144249058321083
2014-07-01T00:00,"EpiPAR_sg","99999.9","point 2","-19.19263","148.36371",12.554253736948775,12.695839494555216,5.966002682085358,17.653748006705836,4.1086383017025145,17.710956229827683
2014-07-01T00:00,"EpiPAR_sg","99999.9","point 3","-19.19003","148.30463",13.902608123764942,14.378344842550272,6.604368980810152,19.670639516977936,4.526519040065709,19.78453714984806
2014-07-01T00:00,"EpiPAR_sg","99999.9","point 4","-19.21599","148.21945",11.566561314523232,11.926482056151269,5.4871150907185315,16.34815590603375,3.7448156240351786,16.412760745723034
2014-07-01T00:00,"EpiPAR_sg","99999.9","point 5","-19.17705","148.12328",7.216320173720201,8.020657900019462,3.484371657955863,10.219865710858775,2.5945106415882027,10.22236196283459
2014-07-01T00:00,"Mud-carbonate","-1.5","point 1","-19.13292","148.31082",8.357051835564899E-5,7.609712059907924E-5,4.759386305463429E-5,1.6338150161877355E-4,3.732971486727304E-5,2.033139232451083E-4
2014-07-01T00:00,"Mud-carbonate","-1.5","point 2","-19.19263","148.36371",1.1214184716456938E-4,9.748261697167876E-5,6.171318533401906E-5,2.310505292585986E-4,5.3144087572618466E-5,3.875217196468379E-4
2014-07-01T00:00,"Mud-carbonate","-1.5","point 3","-19.19003","148.30463",1.1761824509363617E-4,9.094301874364349E-5,6.48112455969643E-5,2.8982416448948155E-4,5.237248111385676E-5,4.226755866451576E-4
2014-07-01T00:00,"Mud-carbonate","-1.5","point 4","-19.21599","148.21945",1.0093389416346687E-4,8.189056912302759E-5,5.092110625351937E-5,2.2492057369799187E-4,3.900453206382491E-5,3.8832014304043133E-4
2014-07-01T00:00,"Mud-carbonate","-1.5","point 5","-19.17705","148.12328",5.546496008118235E-5,4.9319709819312946E-5,1.6709275198700757E-5,1.0802177501929898E-4,1.1635101788416334E-5,1.8241957941663345E-4
2014-07-01T00:00,"Mud-mineral","-1.5","point 1","-19.13292","148.31082",1.1138067283988843E-5,1.03436099861903E-5,6.390414289569062E-6,2.1638672375274864E-5,4.996470038318926E-6,2.7357649095410846E-5
2014-07-01T00:00,"Mud-mineral","-1.5","point 2","-19.19263","148.36371",1.6058991167808183E-5,1.4607244744503661E-5,9.100281849861986E-6,3.196348492240037E-5,7.868437178168283E-6,5.4102271674939914E-5
2014-07-01T00:00,"Mud-mineral","-1.5","point 3","-19.19003","148.30463",1.6720740045884724E-5,1.316691086674638E-5,9.52026117383861E-6,4.00640354891936E-5,7.794402967697298E-6,5.833842961507891E-5
2014-07-01T00:00,"Mud-mineral","-1.5","point 4","-19.21599","148.21945",1.5372304826376862E-5,1.2748250187559928E-5,8.702793088290976E-6,3.2667013904926924E-5,6.344621744728561E-6,5.653083063503952E-5
2014-07-01T00:00,"Mud-mineral","-1.5","point 5","-19.17705","148.12328",8.147510602720089E-6,7.343635699738061E-6,2.5249828672572458E-6,1.5211589389238167E-5,1.8534424915174137E-6,2.6201371113035344E-5
2014-07-01T00:00,"Chl_a_sum","-1.5","point 1","-19.13292","148.31082",0.3865851485482563,0.3890782591318917,0.3272578910241857,0.46076188347272057,0.3205775619429102,0.4648199785608949
2014-07-01T00:00,"Chl_a_sum","-1.5","point 2","-19.19263","148.36371",0.35350194689392345,0.3535878645533041,0.32108922988449606,0.40645312161147706,0.3112438252209755,0.42458785227916673
2014-07-01T00:00,"Chl_a_sum","-1.5","point 3","-19.19003","148.30463",0.3516873219991007,0.3495056509846293,0.31445713448152984,0.39993678759440326,0.303831990144948,0.4316609167722666
2014-07-01T00:00,"Chl_a_sum","-1.5","point 4","-19.21599","148.21945",0.3526548126710619,0.3477848249580066,0.3204684210674208,0.3929120177427214,0.3113834009529309,0.40706220945918753
2014-07-01T00:00,"Chl_a_sum","-1.5","point 5","-19.17705","148.12328",0.35309711734294946,0.3493596556782938,0.3058661783509046,0.4139455614028988,0.2966707192103776,0.4196118797423236
2014-07-01T00:00,"TOTAL_NITROGEN","-1.5","point 1","-19.13292","148.31082",62.916267581719445,62.40801083069408,62.00440456497887,65.15171355927724,61.285801283905414,66.24616437376173
2014-07-01T00:00,"TOTAL_NITROGEN","-1.5","point 2","-19.19263","148.36371",63.78765598394378,63.255302892969624,62.635051874517146,66.71705996072085,61.73999498883333,67.212992511457
2014-07-01T00:00,"TOTAL_NITROGEN","-1.5","point 3","-19.19003","148.30463",63.51308234510007,62.92288930680334,62.364881487071656,66.69613727776766,61.408201097810206,67.48282106730998
2014-07-01T00:00,"TOTAL_NITROGEN","-1.5","point 4","-19.21599","148.21945",63.189519714222534,62.589797482741275,61.80979155480356,66.61745889843547,60.75710633578498,67.37344607085122
2014-07-01T00:00,"TOTAL_NITROGEN","-1.5","point 5","-19.17705","148.12328",61.86689989330007,61.08295159361373,60.433021587830716,65.30642714466177,59.795767915344875,66.32306637811607
2014-07-01T00:00,"PIP","-1.5","point 1","-19.13292","148.31082",2.2549423029772216E-4,1.7528904494624797E-4,1.1769021727325709E-4,5.388085405743983E-4,8.49422190489514E-5,7.134035513304592E-4
2014-07-01T00:00,"PIP","-1.5","point 2","-19.19263","148.36371",2.95543506589442E-4,1.955219597258642E-4,1.3120315833458523E-4,8.015757613078988E-4,1.0716323426891723E-4,0.0015140761580697052
2014-07-01T00:00,"PIP","-1.5","point 3","-19.19003","148.30463",3.0229983590601673E-4,1.764344039006125E-4,1.3272043003471697E-4,9.4781550106641E-4,1.067927447835384E-4,0.001544170295921535
2014-07-01T00:00,"PIP","-1.5","point 4","-19.21599","148.21945",2.4312271166016138E-4,1.575120328842168E-4,8.902624060351011E-5,6.520542317509085E-4,7.072113595478807E-5,0.0012707112747955293
2014-07-01T00:00,"PIP","-1.5","point 5","-19.17705","148.12328",1.3493445003997365E-4,1.0661567797846514E-4,3.4107920674578246E-5,3.16507594437851E-4,2.4646576050024526E-5,4.8527608082378086E-4
2014-08-01T00:00,"DIN","-1.5","point 1","-19.13292","148.31082",0.3002260205268052,0.3094758391507881,0.20825684152407503,0.41165663402649777,0.19690845919979358,0.4734633713982095
2014-08-01T00:00,"DIN","-1.5","point 2","-19.19263","148.36371",0.2568580586411411,0.24493744949441582,0.17268913836213048,0.42816471257900396,0.1430496567568649,0.47248233767042364
2014-08-01T00:00,"DIN","-1.5","point 3","-19.19003","148.30463",0.2780963637596669,0.2650711880087806,0.1860972306351163,0.4471090948617221,0.17755787673389786,0.4579555080094995
2014-08-01T00:00,"DIN","-1.5","point 4","-19.21599","148.21945",0.2993419193340849,0.28897799454831113,0.19962919685021902,0.4872151396855145,0.1834304278530201,0.502688743317325
2014-08-01T00:00,"DIN","-1.5","point 5","-19.17705","148.12328",0.330203182716414,0.3056973310214564,0.22819628970172037,0.5597234594258995,0.20113090039795242,0.6483748989500309
2014-08-01T00:00,"Dust","-1.5","point 1","-19.13292","148.31082",9.661366543429945E-7,8.331430259367295E-7,6.934026136874278E-7,1.6323724182528083E-6,5.683617311078381E-7,2.12216694771886E-6
2014-08-01T00:00,"Dust","-1.5","point 2","-19.19263","148.36371",1.6129508002819837E-6,1.272474558331621E-6,8.055588848736548E-7,3.91274621578033E-6,6.563518782856977E-7,3.966057085499189E-6
2014-08-01T00:00,"Dust","-1.5","point 3","-19.19003","148.30463",1.5437375214142558E-6,1.1807580152526556E-6,7.809760995330029E-7,3.5131243063360156E-6,6.546233260557893E-7,3.924279382123422E-6
2014-08-01T00:00,"Dust","-1.5","point 4","-19.21599","148.21945",1.8851761551902152E-6,1.2567377921234066E-6,8.274814646202459E-7,4.950611205540785E-6,7.274706310433804E-7,5.497506029641608E-6
2014-08-01T00:00,"Dust","-1.5","point 5","-19.17705","148.12328",1.1446626076794214E-6,9.668641220397232E-7,7.326637242993518E-7,2.4982661977031305E-6,5.903951594734163E-7,2.674671245891238E-6
2014-08-01T00:00,"EpiPAR_sg","99999.9","point 1","-19.13292","148.31082",11.334424341145603,11.287165501773895,4.384923817614453,16.45521202767651,1.829373375841203,16.636031185547253
2014-08-01T00:00,"EpiPAR_sg","99999.9","point 2","-19.19263","148.36371",14.840922028640698,17.367806230229498,7.151809243996751,21.500077663104076,5.290392041413589,22.84419434837263
2014-08-01T00:00,"EpiPAR_sg","99999.9","point 3","-19.19003","148.30463",16.13483030304548,18.05185903408587,7.785044027680072,23.337600620435865,5.874807918812796,24.031229737798206
2014-08-01T00:00,"EpiPAR_sg","99999.9","point 4","-19.21599","148.21945",13.268129386241629,15.156354402793156,6.31612561898321,19.368346784256968,4.614780135599479,20.005537125721204
2014-08-01T00:00,"EpiPAR_sg","99999.9","point 5","-19.17705","148.12328",8.353107770104971,8.804451889029638,3.556769344024612,11.62720692656355,2.1584623852129017,12.463713035663734
2014-08-01T00:00,"Mud-carbonate","-1.5","point 1","-19.13292","148.31082",1.9118436493563754E-4,7.704542019677033E-5,2.932031988546799E-5,6.219006825161307E-4,6.72100312836121E-6,0.001404823380737622
2014-08-01T00:00,"Mud-carbonate","-1.5","point 2","-19.19263","148.36371",1.752833866573758E-4,9.815764047540728E-5,3.675452758461279E-5,4.449353026395986E-4,2.032162930442961E-5,7.344858385080027E-4
2014-08-01T00:00,"Mud-carbonate","-1.5","point 3","-19.19003","148.30463",1.981903211625808E-4,9.434987186602771E-5,4.8824843219092524E-5,5.496836850711588E-4,4.150141057797394E-5,8.987873977556059E-4
2014-08-01T00:00,"Mud-carbonate","-1.5","point 4","-19.21599","148.21945",2.038436037600831E-4,9.083596607712893E-5,4.24402532752226E-5,6.534935196959054E-4,3.159487109975376E-5,0.0011430212847859452
2014-08-01T00:00,"Mud-carbonate","-1.5","point 5","-19.17705","148.12328",1.2093684201573032E-4,5.17022003619141E-5,1.8759241703476726E-5,4.921142108302442E-4,3.9049010064422403E-7,6.652726281979783E-4
2014-08-01T00:00,"Mud-mineral","-1.5","point 1","-19.13292","148.31082",2.567095334646296E-5,1.0092887947339362E-5,3.8117704423499366E-6,8.46326399587272E-5,9.200444451664181E-7,1.8929039234194322E-4
2014-08-01T00:00,"Mud-mineral","-1.5","point 2","-19.19263","148.36371",2.4811008541388422E-5,1.3235051011899987E-5,5.021147003632483E-6,6.33532101771478E-5,2.7129555732243475E-6,1.0137361408000247E-4
2014-08-01T00:00,"Mud-mineral","-1.5","point 3","-19.19003","148.30463",2.7783845150415118E-5,1.368068336232947E-5,6.744928648890168E-6,7.41041914066801E-5,5.7302423942521075E-6,1.2168839935787662E-4
2014-08-01T00:00,"Mud-mineral","-1.5","point 4","-19.21599","148.21945",3.0158383120586022E-5,1.3619040950593888E-5,6.8306836686179115E-6,9.147274120102568E-5,5.380881658888561E-6,1.5823519065350864E-4
2014-08-01T00:00,"Mud-mineral","-1.5","point 5","-19.17705","148.12328",1.7859620988540767E-5,7.273817766527879E-6,2.925249319371659E-6,6.9952935103944E-5,5.4292410917893526E-8,1.0635703753891093E-4
2014-08-01T00:00,"Chl_a_sum","-1.5","point 1","-19.13292","148.31082",0.3625971482462179,0.34959621976079064,0.3101770969555664,0.45082906120450106,0.2750648796187143,0.4538106154691887
2014-08-01T00:00,"Chl_a_sum","-1.5","point 2","-19.19263","148.36371",0.3440300575033297,0.34976872805384723,0.2852015156328667,0.45949691565319345,0.238792549628766,0.4600628868156661
2014-08-01T00:00,"Chl_a_sum","-1.5","point 3","-19.19003","148.30463",0.3424033279845691,0.3344092047652756,0.2908394444506808,0.4228028235866851,0.25566071327581513,0.43203006219504286
